Date,State,TotalSamples,Negative,Positive
11-02-2021,Jharkhand,5322362,5203156,119206
12-02-2021,Jharkhand,5334670,5215428,119242
13-02-2021,Jharkhand,5344419,5225136,119283
14-02-2021,Jharkhand,5352653,5233337,119316
15-02-2021,Jharkhand,5360875,5241521,119354
16-02-2021,Jharkhand,5371930,5252536,119394
17-02-2021,Jharkhand,5382715,5263276,119439
18-02-2021,Jharkhand,5397226,5277749,119477
19-02-2021,Jharkhand,5415597,5296069,119528
20-02-2021,Jharkhand,5431160,5311595,119565
21-02-2021,Jharkhand,5445617,5326021,119596
22-02-2021,Jharkhand,5457670,5338033,119637
23-02-2021,Jharkhand,5468632,5348945,119687
24-02-2021,Jharkhand,5483057,5363338,119719
25-02-2021,Jharkhand,5495533,5375738,119795
26-02-2021,Jharkhand,5505786,5385923,119863
27-02-2021,Jharkhand,5518756,5398851,119905
28-02-2021,Jharkhand,5528514,5408565,119949
01-03-2021,Jharkhand,5538599,5418613,119986
02-03-2021,Jharkhand,5550422,5430385,120037
03-03-2021,Jharkhand,5561652,5441584,120068
04-03-2021,Jharkhand,5570800,5450671,120129
05-03-2021,Jharkhand,5583848,5463675,120173
06-03-2021,Jharkhand,5596078,5475861,120217
07-03-2021,Jharkhand,5605862,5485603,120259
08-03-2021,Jharkhand,5625962,5494684,120312
09-03-2021,Jharkhand,5625820,5505446,120374
10-03-2021,Jharkhand,5638144,5517708,120436
11-03-2021,Jharkhand,5649345,5528878,120467
12-03-2021,Jharkhand,5660355,5539831,120524
13-03-2021,Jharkhand,5672924,5552357,120567
14-03-2021,Jharkhand,5683302,5562674,120628
15-03-2021,Jharkhand,5692600,5571905,120695
16-03-2021,Jharkhand,5704601,5583830,120771
17-03-2021,Jharkhand,5716356,5595503,120853
18-03-2021,Jharkhand,5730029,5609079,120950
19-03-2021,Jharkhand,5740740,5619685,121055
20-03-2021,Jharkhand,5752962,5631784,121178
21-03-2021,Jharkhand,5763067,5641806,121261
22-03-2021,Jharkhand,5777287,5655916,121371
23-03-2021,Jharkhand,5791627,5670126,121501
24-03-2021,Jharkhand,5802842,5681147,121695
25-03-2021,Jharkhand,5814376,5692403,121973
26-03-2021,Jharkhand,5825074,5702793,122281
27-03-2021,Jharkhand,5835206,5712585,122621
28-03-2021,Jharkhand,5846493,5723558,122935
29-03-2021,Jharkhand,5855874,5732784,123090
30-03-2021,Jharkhand,5867300,5743792,123508
31-03-2021,Jharkhand,5881206,5757005,124201
01-04-2021,Jharkhand,5897931,5773040,124891
02-04-2021,Jharkhand,5916328,5790743,125585
03-04-2021,Jharkhand,5936375,5809917,126458
04-04-2021,Jharkhand,5950602,5823356,127246
05-04-2021,Jharkhand,5969855,5841523,128332
06-04-2021,Jharkhand,5997234,5867638,129596
07-04-2021,Jharkhand,6019339,5888431,130908
08-04-2021,Jharkhand,6049068,5916278,132790
09-04-2021,Jharkhand,6074786,5940071,134715
10-04-2021,Jharkhand,6103660,5966572,137088
11-04-2021,Jharkhand,6142991,6003607,139384
12-04-2021,Jharkhand,6180019,6038269,141750
13-04-2021,Jharkhand,6216693,6072099,144594
14-04-2021,Jharkhand,6254279,6106487,147792
15-04-2021,Jharkhand,6292389,6141117,151272
16-04-2021,Jharkhand,6327654,6172539,155115
17-04-2021,Jharkhand,6368644,6209691,158953
18-04-2021,Jharkhand,6410544,6247599,162945
19-04-2021,Jharkhand,6448625,6281390,167235
20-04-2021,Jharkhand,6482575,6310260,172315
21-04-2021,Jharkhand,6525814,6348458,177356
22-04-2021,Jharkhand,6599651,6414700,184951
23-04-2021,Jharkhand,6642174,6451482,190692
24-04-2021,Jharkhand,6678083,6482239,195844
25-04-2021,Jharkhand,6708382,6506635,201747
26-04-2021,Jharkhand,6744277,6536989,207288
27-04-2021,Jharkhand,6777383,6563969,213414
28-04-2021,Jharkhand,6848140,6626651,221489
29-04-2021,Jharkhand,6884431,6656981,227450
30-04-2021,Jharkhand,6921267,6687856,233411
01-05-2021,Jharkhand,6952562,6712828,239734
02-05-2021,Jharkhand,6977983,6733511,244472
03-05-2021,Jharkhand,7029510,6778139,251371
04-05-2021,Jharkhand,7065719,6808374,257345
05-05-2021,Jharkhand,7101205,6838090,263115
06-05-2021,Jharkhand,7192969,6922880,270089
07-05-2021,Jharkhand,7240878,6964816,276062
08-05-2021,Jharkhand,7286536,7004362,282174
09-05-2021,Jharkhand,7324180,7037837,286343
10-05-2021,Jharkhand,7424936,7132406,292530
11-05-2021,Jharkhand,7477648,7180753,296895
12-05-2021,Jharkhand,7525753,7224496,301257
13-05-2021,Jharkhand,7584831,7278583,306248
14-05-2021,Jharkhand,7639859,7329835,310024
15-05-2021,Jharkhand,7692798,7379617,313181
16-05-2021,Jharkhand,7735743,7420241,315502
17-05-2021,Jharkhand,7788630,7470621,318009
18-05-2021,Jharkhand,7845253,7524319,320934
19-05-2021,Jharkhand,7894224,7571396,322828
20-05-2021,Jharkhand,7944728,7619844,324884
21-05-2021,Jharkhand,7998874,7671839,327035
22-05-2021,Jharkhand,8059453,7730381,329072
23-05-2021,Jharkhand,8100704,7770287,330417
24-05-2021,Jharkhand,8148792,7816981,331811
25-05-2021,Jharkhand,8207364,7874306,333058
26-05-2021,Jharkhand,8249817,7915782,334035
27-05-2021,Jharkhand,8278972,7944242,334730
28-05-2021,Jharkhand,8335646,8000229,335417
29-05-2021,Jharkhand,8389935,8053695,336240
30-05-2021,Jharkhand,8434488,8097545,336943
31-05-2021,Jharkhand,8490974,8147052,337774
01-06-2021,Jharkhand,8544919,8198887,338383
02-06-2021,Jharkhand,8604940,326597,338915
03-06-2021,Jharkhand,8656065,,
04-06-2021,Jharkhand,8716686,8368501,340408
05-06-2021,Jharkhand,8773975,8424110,340925
06-06-2021,Jharkhand,8814415,8466383,341218
07-06-2021,Jharkhand,8861641,8511079,341576
03-04-2020,Karnataka,4587,4281,128
07-04-2020,Karnataka,6580,5942,175
08-04-2020,Karnataka,6967,6473,181
09-04-2020,Karnataka,7613,7176,197
10-04-2020,Karnataka,7975,7673,207
11-04-2020,Karnataka,8560,8231,215
12-04-2020,Karnataka,9251,8831,232
13-04-2020,Karnataka,10017,9572,247
14-04-2020,Karnataka,11107,10554,260
15-04-2020,Karnataka,12483,11905,279
16-04-2020,Karnataka,13724,13074,315
17-04-2020,Karnataka,17594,14606,359
18-04-2020,Karnataka,19186,15658,384
19-04-2020,Karnataka,21367,17662,390
20-04-2020,Karnataka,23460,19497,408
21-04-2020,Karnataka,26233,22222,418
22-04-2020,Karnataka,29512,25424,427
23-04-2020,Karnataka,32122,28174,445
24-04-2020,Karnataka,35958,31914,474
25-04-2020,Karnataka,39083,34888,500
26-04-2020,Karnataka,42964,38207,503
27-04-2020,Karnataka,45685,43791,512
28-04-2020,Karnataka,50512,48508,523
29-04-2020,Karnataka,55404,53241,535
30-04-2020,Karnataka,60156,57548,565
01-05-2020,Karnataka,64898,61855,589
02-05-2020,Karnataka,69730,66475,601
03-05-2020,Karnataka,74898,70998,614
04-05-2020,Karnataka,79193,74664,651
05-05-2020,Karnataka,83806,78860,673
06-05-2020,Karnataka,88777,83056,693
07-05-2020,Karnataka,93535,87756,705
08-05-2020,Karnataka,98081,92237,753
09-05-2020,Karnataka,103098,97326,794
10-05-2020,Karnataka,107311,102266,848
11-05-2020,Karnataka,111595,106467,862
12-05-2020,Karnataka,116533,111264,925
13-05-2020,Karnataka,121178,119420,959
14-05-2020,Karnataka,128373,126766,987
15-05-2020,Karnataka,133724,132074,1056
16-05-2020,Karnataka,140024,138216,1092
17-05-2020,Karnataka,145398,143444,1147
18-05-2020,Karnataka,151663,149566,1246
19-05-2020,Karnataka,158599,156247,1395
20-05-2020,Karnataka,166781,164199,1462
21-05-2020,Karnataka,174297,171484,1605
22-05-2020,Karnataka,186526,183088,1743
23-05-2020,Karnataka,196196,192127,1959
24-05-2020,Karnataka,206313,201978,2089
25-05-2020,Karnataka,219894,215308,2182
26-05-2020,Karnataka,228914,223477,2283
27-05-2020,Karnataka,241608,235876,2418
28-05-2020,Karnataka,252078,246115,2533
29-05-2020,Karnataka,264489,258130,2781
30-05-2020,Karnataka,280217,273404,2922
31-05-2020,Karnataka,293575,286245,3221
01-06-2020,Karnataka,304816,297052,3408
02-06-2020,Karnataka,319628,310967,3796
03-06-2020,Karnataka,334825,325686,4063
04-06-2020,Karnataka,347093,337154,4320
05-06-2020,Karnataka,360720,349951,4835
06-06-2020,Karnataka,372582,361382,5213
07-06-2020,Karnataka,384442,372399,5452
08-06-2020,Karnataka,393221,380630,5760
09-06-2020,Karnataka,400257,387027,5921
10-06-2020,Karnataka,408506,394603,6041
11-06-2020,Karnataka,416506,402105,6245
12-06-2020,Karnataka,426341,411244,6516
13-06-2020,Karnataka,436518,420773,6824
14-06-2020,Karnataka,443969,427608,7000
15-06-2020,Karnataka,449331,432346,7213
16-06-2020,Karnataka,457267,439654,7530
17-06-2020,Karnataka,464798,446448,7734
18-06-2020,Karnataka,473507,454476,7944
19-06-2020,Karnataka,484060,464338,8281
20-06-2020,Karnataka,493893,473357,8697
21-06-2020,Karnataka,506765,485345,9150
22-06-2020,Karnataka,515969,493921,9399
23-06-2020,Karnataka,526538,503734,9721
24-06-2020,Karnataka,539247,515388,10118
25-06-2020,Karnataka,553325,527731,10560
26-06-2020,Karnataka,568058,541548,11005
27-06-2020,Karnataka,581635,554095,11923
28-06-2020,Karnataka,595470,566543,13190
29-06-2020,Karnataka,605159,575337,14295
30-06-2020,Karnataka,620747,589637,15242
01-07-2020,Karnataka,637417,604822,16514
02-07-2020,Karnataka,653627,619292,18016
03-07-2020,Karnataka,671934,635582,19710
04-07-2020,Karnataka,689526,650876,21549
05-07-2020,Karnataka,706425,665525,23474
06-07-2020,Karnataka,722305,679267,25317
07-07-2020,Karnataka,740047,694816,26815
08-07-2020,Karnataka,759181,711319,28877
09-07-2020,Karnataka,779209,728887,31105
10-07-2020,Karnataka,798437,745360,33418
11-07-2020,Karnataka,819024,746375,36216
12-07-2020,Karnataka,839074,779609,38843
13-07-2020,Karnataka,856148,793561,41581
14-07-2020,Karnataka,879822,813164,44077
15-07-2020,Karnataka,902026,831246,47253
16-07-2020,Karnataka,925477,850593,51422
17-07-2020,Karnataka,953417,870466,55115
18-07-2020,Karnataka,982701,899016,59652
19-07-2020,Karnataka,999530,927945,63772
20-07-2020,Karnataka,1025420,958311,67420
21-07-2020,Karnataka,1051976,963725,71069
22-07-2020,Karnataka,1079749,1002045,75833
23-07-2020,Karnataka,1110497,,80863
25-07-2020,Karnataka,1143262,,90942
26-07-2020,Karnataka,1176827,,96141
27-07-2020,Karnataka,1205051,,101465
28-07-2020,Karnataka,1242771,,107001
29-07-2020,Karnataka,1275761,,112504
30-07-2020,Karnataka,1313856,,118632
31-07-2020,Karnataka,1350792,,124115
01-08-2020,Karnataka,1385552,,129287
02-08-2020,Karnataka,1418569,,134819
03-08-2020,Karnataka,1446558,,139571
04-08-2020,Karnataka,1489016,,145830
05-08-2020,Karnataka,1532654,,151449
06-08-2020,Karnataka,1581075,,158254
07-08-2020,Karnataka,1624628,,164924
08-08-2020,Karnataka,1668511,,172102
09-08-2020,Karnataka,1706447,,178087
10-08-2020,Karnataka,1729067,,182354
11-08-2020,Karnataka,1772991,,
12-08-2020,Karnataka,1826317,,
13-08-2020,Karnataka,1882316,,203200
14-08-2020,Karnataka,1938954,,211108
15-08-2020,Karnataka,1993760,,219926
16-08-2020,Karnataka,2037386,,226966
17-08-2020,Karnataka,2075086,,
18-08-2020,Karnataka,2134174,,
19-08-2020,Karnataka,2197259,,
20-08-2020,Karnataka,2256862,,
21-08-2020,Karnataka,2314485,,264546
22-08-2020,Karnataka,2373103,,
23-08-2020,Karnataka,2413951,,
24-08-2020,Karnataka,2453768,,
25-08-2020,Karnataka,2513555,,
26-08-2020,Karnataka,2580621,,
27-08-2020,Karnataka,2648808,,
28-08-2020,Karnataka,2713034,,
29-08-2020,Karnataka,2785718,,
30-08-2020,Karnataka,2852675,,
31-08-2020,Karnataka,2895807,,
01-09-2020,Karnataka,2979477,,
02-09-2020,Karnataka,3052794,,
03-09-2020,Karnataka,3123918,,
04-09-2020,Karnataka,3197110,,
05-09-2020,Karnataka,3273871,,
06-09-2020,Karnataka,3348255,,
07-09-2020,Karnataka,3393676,,
08-09-2020,Karnataka,3461119,,
09-09-2020,Karnataka,3531441,,
10-09-2020,Karnataka,3586150,,
11-09-2020,Karnataka,3650819,,
12-09-2020,Karnataka,3714402,,
13-09-2020,Karnataka,3800976,,
14-09-2020,Karnataka,3846937,,
15-09-2020,Karnataka,3915302,,
16-09-2020,Karnataka,3986283,,
17-09-2020,Karnataka,4058313,,
18-09-2020,Karnataka,4115783,,
19-09-2020,Karnataka,4179567,,
20-09-2020,Karnataka,4240044,,
21-09-2020,Karnataka,4282735,,
22-09-2020,Karnataka,4338442,,
23-09-2020,Karnataka,4394840,,
24-09-2020,Karnataka,4459004,,
25-09-2020,Karnataka,4518923,,
26-09-2020,Karnataka,4586780,,
27-09-2020,Karnataka,4659860,,
28-09-2020,Karnataka,4718722,,
29-09-2020,Karnataka,4806197,,
30-09-2020,Karnataka,4901083,,
01-10-2020,Karnataka,4997671,,
02-10-2020,Karnataka,5089730,,
03-10-2020,Karnataka,5174652,,
04-10-2020,Karnataka,5260160,,
05-10-2020,Karnataka,5327463,,
06-10-2020,Karnataka,5419954,,
07-10-2020,Karnataka,5524302,,
08-10-2020,Karnataka,5629550,,
09-10-2020,Karnataka,5739530,,
10-10-2020,Karnataka,5852300,,
11-10-2020,Karnataka,5952223,,
12-10-2020,Karnataka,6030980,,
13-10-2020,Karnataka,6137221,,
14-10-2020,Karnataka,6250992,,
15-10-2020,Karnataka,6355809,,
16-10-2020,Karnataka,6461694,,
17-10-2020,Karnataka,6562710,,
18-10-2020,Karnataka,6667777,,
19-10-2020,Karnataka,6746358,,
20-10-2020,Karnataka,6844594,,
21-10-2020,Karnataka,6952835,,
22-10-2020,Karnataka,7060189,,
23-10-2020,Karnataka,7168545,,
24-10-2020,Karnataka,7281090,,
25-10-2020,Karnataka,7381601,,
26-10-2020,Karnataka,7447493,,
27-10-2020,Karnataka,7514194,,
28-10-2020,Karnataka,7600348,,
29-10-2020,Karnataka,7701031,,
30-10-2020,Karnataka,7804312,,
31-10-2020,Karnataka,7905868,,
01-11-2020,Karnataka,8012641,,
02-11-2020,Karnataka,8091137,,
03-11-2020,Karnataka,8185676,,
04-11-2020,Karnataka,8288179,,
05-11-2020,Karnataka,8404516,,
06-11-2020,Karnataka,8514653,,
07-11-2020,Karnataka,8620970,,
08-11-2020,Karnataka,8738226,,
09-11-2020,Karnataka,8823191,,
10-11-2020,Karnataka,8932699,,
11-11-2020,Karnataka,9043217,,
12-11-2020,Karnataka,9158603,,
13-11-2020,Karnataka,9276602,,
14-11-2020,Karnataka,9392474,,
15-11-2020,Karnataka,9492080,,
16-11-2020,Karnataka,9568625,,
17-11-2020,Karnataka,9644009,,
18-11-2020,Karnataka,9741051,,
19-11-2020,Karnataka,9859525,,
20-11-2020,Karnataka,9981137,,
21-11-2020,Karnataka,10106474,,
22-11-2020,Karnataka,10233378,,
23-11-2020,Karnataka,10329473,,
24-11-2020,Karnataka,10447705,,
25-11-2020,Karnataka,10570159,,
26-11-2020,Karnataka,10690557,,
27-11-2020,Karnataka,10804148,,
28-11-2020,Karnataka,10914872,,
29-11-2020,Karnataka,11020300,,
30-11-2020,Karnataka,11101633,,
01-12-2020,Karnataka,11197240,,
02-12-2020,Karnataka,11303158,,
03-12-2020,Karnataka,11411843,,
04-12-2020,Karnataka,11509892,,
05-12-2020,Karnataka,11613924,,
06-12-2020,Karnataka,11713244,,
07-12-2020,Karnataka,11789715,,
08-12-2020,Karnataka,11878413,,
09-12-2020,Karnataka,11979471,,
10-12-2020,Karnataka,12063741,,
11-12-2020,Karnataka,12164587,,
12-12-2020,Karnataka,12266816,,
13-12-2020,Karnataka,12355358,,
14-12-2020,Karnataka,12420213,,
15-12-2020,Karnataka,12509743,,
16-12-2020,Karnataka,12611493,,
17-12-2020,Karnataka,12717849,,
18-12-2020,Karnataka,12822390,,
19-12-2020,Karnataka,12937540,,
20-12-2020,Karnataka,13047768,,
21-12-2020,Karnataka,13121419,,
22-12-2020,Karnataka,13217127,,
23-12-2020,Karnataka,13317070,,
24-12-2020,Karnataka,13415794,,
25-12-2020,Karnataka,13514362,,
26-12-2020,Karnataka,13609914,,
27-12-2020,Karnataka,13704709,,
28-12-2020,Karnataka,13772451,,
29-12-2020,Karnataka,13858850,,
30-12-2020,Karnataka,13962707,,
31-12-2020,Karnataka,14078158,,
01-01-2021,Karnataka,14196065,,
02-01-2021,Karnataka,14310188,,
03-01-2021,Karnataka,14432085,,
04-01-2021,Karnataka,14531251,,
05-01-2021,Karnataka,14654318,,
06-01-2021,Karnataka,14788491,,
07-01-2021,Karnataka,14918254,,
08-01-2021,Karnataka,15050771,,
09-01-2021,Karnataka,15175037,,
10-01-2021,Karnataka,15288243,,
11-01-2021,Karnataka,15375146,,
12-01-2021,Karnataka,15485359,,
13-01-2021,Karnataka,15598874,,
14-01-2021,Karnataka,15705129,,
15-01-2021,Karnataka,15789978,,
16-01-2021,Karnataka,15884994,,
17-01-2021,Karnataka,15983473,,
18-01-2021,Karnataka,16052738,,
19-01-2021,Karnataka,16133663,,
20-01-2021,Karnataka,16217753,,
21-01-2021,Karnataka,16306608,,
22-01-2021,Karnataka,16399189,,
23-01-2021,Karnataka,16485599,,
24-01-2021,Karnataka,16566713,,
25-01-2021,Karnataka,16626140,,
26-01-2021,Karnataka,16691703,,
27-01-2021,Karnataka,16750398,,
28-01-2021,Karnataka,16816459,,
29-01-2021,Karnataka,16884991,,
30-01-2021,Karnataka,16958479,,
31-01-2021,Karnataka,17033930,,
01-02-2021,Karnataka,17087246,,
02-02-2021,Karnataka,17147397,,
03-02-2021,Karnataka,17218163,,
04-02-2021,Karnataka,17294005,,
05-02-2021,Karnataka,17368124,,
06-02-2021,Karnataka,17442715,,
07-02-2021,Karnataka,17516945,,
08-02-2021,Karnataka,17565234,,
09-02-2021,Karnataka,17625719,,
10-02-2021,Karnataka,17691918,,
11-02-2021,Karnataka,17760112,,
12-02-2021,Karnataka,17829105,,
13-02-2021,Karnataka,17895155,,
14-02-2021,Karnataka,17956031,,
15-02-2021,Karnataka,17998276,,
16-02-2021,Karnataka,18045304,,
17-02-2021,Karnataka,18099928,,
18-02-2021,Karnataka,18159563,,
19-02-2021,Karnataka,18221003,,
20-02-2021,Karnataka,18279393,,
21-02-2021,Karnataka,18334627,,
22-02-2021,Karnataka,18380495,,
23-02-2021,Karnataka,18431322,,
24-02-2021,Karnataka,18494364,,
25-02-2021,Karnataka,18562530,,
26-02-2021,Karnataka,18639329,,
27-02-2021,Karnataka,18712761,,
28-02-2021,Karnataka,18796775,,
01-03-2021,Karnataka,18856902,,
02-03-2021,Karnataka,18921149,,
03-03-2021,Karnataka,18989488,,
04-03-2021,Karnataka,19068106,,
05-03-2021,Karnataka,19146913,,
06-03-2021,Karnataka,19229142,,
07-03-2021,Karnataka,19305102,,
08-03-2021,Karnataka,19361547,,
09-03-2021,Karnataka,19427973,,
10-03-2021,Karnataka,19498106,,
11-03-2021,Karnataka,19571207,,
12-03-2021,Karnataka,19644839,,
13-03-2021,Karnataka,19717489,,
14-03-2021,Karnataka,19790597,,
15-03-2021,Karnataka,19852955,,
16-03-2021,Karnataka,19921424,,
17-03-2021,Karnataka,20008072,,
18-03-2021,Karnataka,20101442,,
19-03-2021,Karnataka,20193326,,
20-03-2021,Karnataka,20287369,,
21-03-2021,Karnataka,20389209,,
22-03-2021,Karnataka,20467387,,
23-03-2021,Karnataka,20566120,,
24-03-2021,Karnataka,20674133,,
25-03-2021,Karnataka,20782529,,
26-03-2021,Karnataka,20894800,,
27-03-2021,Karnataka,21002216,,
28-03-2021,Karnataka,21108544,,
29-03-2021,Karnataka,21195741,,
30-03-2021,Karnataka,21302658,,
31-03-2021,Karnataka,21411226,,
01-04-2021,Karnataka,21526958,,
02-04-2021,Karnataka,21645891,,
03-04-2021,Karnataka,21769721,,
04-04-2021,Karnataka,21889602,,
05-04-2021,Karnataka,21987431,,
06-04-2021,Karnataka,22089452,,
07-04-2021,Karnataka,22214842,,
08-04-2021,Karnataka,22323599,,
09-04-2021,Karnataka,22458762,,
10-04-2021,Karnataka,22557552,,
11-04-2021,Karnataka,22690258,,
12-04-2021,Karnataka,22806423,,
13-04-2021,Karnataka,22928322,,
14-04-2021,Karnataka,23041564,,
15-04-2021,Karnataka,23170964,,
16-04-2021,Karnataka,23304701,,
17-04-2021,Karnataka,23448009,,
18-04-2021,Karnataka,23593654,,
19-04-2021,Karnataka,23716866,,
20-04-2021,Karnataka,23864354,,
21-04-2021,Karnataka,24016635,,
22-04-2021,Karnataka,24179169,,
23-04-2021,Karnataka,24356635,,
24-04-2021,Karnataka,24546248,,
25-04-2021,Karnataka,24722862,,
26-04-2021,Karnataka,24889269,,
27-04-2021,Karnataka,25059385,,
28-04-2021,Karnataka,25231382,,
29-04-2021,Karnataka,25407198,,
30-04-2021,Karnataka,25596991,,
01-05-2021,Karnataka,25774973,,
02-05-2021,Karnataka,25933338,,
03-05-2021,Karnataka,26082428,,
04-05-2021,Karnataka,26236135,,
05-05-2021,Karnataka,26391359,,
06-05-2021,Karnataka,26555800,,
07-05-2021,Karnataka,26714702,,
08-05-2021,Karnataka,26871729,,
09-05-2021,Karnataka,27018220,,
10-05-2021,Karnataka,27142330,,
11-05-2021,Karnataka,27258568,,
12-05-2021,Karnataka,27393360,,
13-05-2021,Karnataka,27521028,,
14-05-2021,Karnataka,27648133,,
15-05-2021,Karnataka,27766478,,
16-05-2021,Karnataka,27879697,,
17-05-2021,Karnataka,27976933,,
18-05-2021,Karnataka,28070180,,
19-05-2021,Karnataka,28199718,,
20-05-2021,Karnataka,28320429,,
21-05-2021,Karnataka,28453442,,
22-05-2021,Karnataka,28582203,,
23-05-2021,Karnataka,28707320,,
24-05-2021,Karnataka,28816043,,
25-05-2021,Karnataka,28923718,,
26-05-2021,Karnataka,29061302,,
27-05-2021,Karnataka,29198945,,
28-05-2021,Karnataka,29339728,,
29-05-2021,Karnataka,29475822,,
30-05-2021,Karnataka,29614631,,
31-05-2021,Karnataka,29736960,,
01-06-2021,Karnataka,29853184,,
02-06-2021,Karnataka,29999107,,
03-06-2021,Karnataka,30149275,,
04-06-2021,Karnataka,30299885,,
05-06-2021,Karnataka,30442176,,
06-06-2021,Karnataka,30600450,,
07-06-2021,Karnataka,30732003,,
01-04-2020,Kerala,7965,7256,265
02-04-2020,Kerala,8456,7622,286
03-04-2020,Kerala,9139,8126,295
04-04-2020,Kerala,9744,8586,306
05-04-2020,Kerala,10221,9300,314
06-04-2020,Kerala,10716,9607,327
07-04-2020,Kerala,11232,10250,336
08-04-2020,Kerala,11986,10906,354
09-04-2020,Kerala,12710,11469,357
10-04-2020,Kerala,13339,12335,364
11-04-2020,Kerala,14163,12818,373
12-04-2020,Kerala,14989,13802,375
13-04-2020,Kerala,15683,14829,378
14-04-2020,Kerala,16235,15488,386
15-04-2020,Kerala,16475,16002,387
16-04-2020,Kerala,17400,16459,394
17-04-2020,Kerala,18029,17279,395
18-04-2020,Kerala,18774,17763,399
19-04-2020,Kerala,19351,18547,401
20-04-2020,Kerala,19756,19074,408
21-04-2020,Kerala,20252,19442,426
22-04-2020,Kerala,20821,19998,437
23-04-2020,Kerala,21334,20326,447
24-04-2020,Kerala,21940,20830,450
25-04-2020,Kerala,22360,21475,457
26-04-2020,Kerala,22954,21997,468
27-04-2020,Kerala,24146,23148,481
28-04-2020,Kerala,24855,24078,485
29-04-2020,Kerala,25827,24681,495
30-04-2020,Kerala,27481,26032,497
01-05-2020,Kerala,29012,27224,497
02-05-2020,Kerala,33276,31592,499
03-05-2020,Kerala,34608,33294,499
04-05-2020,Kerala,35441,34161,499
05-05-2020,Kerala,36312,35244,502
06-05-2020,Kerala,37546,36210,502
07-05-2020,Kerala,38206,36856,502
08-05-2020,Kerala,39266,38294,503
09-05-2020,Kerala,40123,39233,505
10-05-2020,Kerala,41279,40155,512
11-05-2020,Kerala,41700,40889,512
12-05-2020,Kerala,42461,41621,524
13-05-2020,Kerala,43648,42574,534
14-05-2020,Kerala,45039,43868,560
15-05-2020,Kerala,46831,45063,576
